Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment_label,sentiment_score,PIX,Login/Autenticação,Performance,Interface/Usabilidade,Empréstimos/Crédito,Pagamentos/Boletos,Saldo/Extrato,Atendimento,Cadastro/Conta,Investimentos,Segurança,Notificações,Questões geográficas,Placas/Veículos,Outros
1257,84d092c8-71e1-49ca-94c1-ef2098f02bbf,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Só cliente e venho por esse meio espor minha satisfação sobre o app Santander pelo amor de deus esse aplicativo e péssimo não tem velocidade para as informações em que nós clientes tenta fazer.o Pix e uma demora que chega até desisti de fazer o pix vamos melhorar Santander Deus me livre,1,0.0,,05/07/2024 11:34,,,,negative,0.9107905030250548,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1258,d9671e75-5522-47df-950b-51cb22e48a04,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Está ficando fora de operação várias vezes por dia... Não consigo acessar... Tenho q desinstalar e instalar sempre q vou usar,3,0.0,24.2.1.0,05/07/2024 11:33,,,24.2.1.0,negative,0.8102164268493652,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1259,6280dc43-63ae-4aff-84c1-5435eef3b482,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Deveria ter no mínimo chat ou um atendente para no mínimo resolver o problema dos clientes estão deixando a desejar...,1,0.0,24.4.2.0,05/07/2024 11:28,,,24.4.2.0,negative,0.4983885586261749,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1266,6bb99189-d85d-4098-8325-21f45693038e,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,não consigo entra no app santader way para abrir uma conta,4,0.0,24.4.2.0,05/07/2024 11:02,,,24.4.2.0,negative,0.7860716581344604,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1287,d340828b-bd95-40c8-9bbf-9b65b3ae5ca0,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Não consigo acessar minha conta. Fiz o pedido de abertura e ainda não tive um retorno.,2,0.0,24.4.2.0,05/07/2024 10:08,,,24.4.2.0,negative,0.7654605507850647,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1294,9c79ebc6-90e9-439a-b78d-b18d5895f94a,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sempre perde a senha da digital e tem que ficar confirmando dados da conta. Senha da Internet não pode usar senha anteriores . Muito ruim,1,0.0,24.4.2.0,05/07/2024 09:17,,,24.4.2.0,negative,0.9237476587295532,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1298,cde7ec31-b0ed-4803-8a3b-b6988cce4a64,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,péssimo tarifa muito alta e cobra juros sem vc tá usando não recomendo,1,0.0,24.4.2.0,05/07/2024 09:09,,,24.4.2.0,negative,0.9455516338348388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1311,618298bc-5f4c-45aa-a677-a86ec1f5cc54,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O aplicativo trava muito em algumas época. Nessa ultima semana não consigo abrir de jeito nenhum. Já desistalei 2 vezes e nada funciona.,2,0.0,,05/07/2024 08:38,,,,negative,0.8844990730285645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1324,6b7bf6e0-4913-4118-8ae7-7ac703e53d38,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Esse é o pior app comparado a outros bancos. Travando ou tá fora do ar....,3,0.0,24.4.2.0,05/07/2024 05:49,,,24.4.2.0,negative,0.9523491859436036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1326,9c30fcfe-000e-46bb-a5df-46a5d624aa07,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O aplicativo é um saco e toda vez que tento habilitar a funções de transferência me aparece erro 74832 e digo cadê o suporte necessário para isso? É meu dinheiro e fico totalmente a mercê de um banco e seu aplicativo horrível!,1,0.0,24.4.2.0,05/07/2024 05:18,,,24.4.2.0,negative,0.9609201550483704,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1327,7a8ed553-1e5d-4b86-b5a1-b0b38781f3b4,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pouco complicado,4,0.0,24.4.2.0,05/07/2024 05:07,,,24.4.2.0,negative,0.7560723423957825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1333,bad72ee0-646a-40bc-980c-9470fa00f1e3,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Está falando que minha conta está bloqueada.. mesmo sem estar.. e com isso não estou conseguindo fazer nenhuma transferência,2,0.0,,05/07/2024 02:18,,,,negative,0.810058057308197,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1339,6dc80921-73f8-4a5a-97e7-fb281dbb856b,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Preciso bloquear um cartão urgente e não acho o caminho.,1,0.0,24.4.2.0,05/07/2024 00:17,,,24.4.2.0,negative,0.7778688073158264,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1343,157da739-6990-4f97-9e3e-c3065b220fcd,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muito ruim e complicado de mexer,1,0.0,24.4.2.0,04/07/2024 23:55,,,24.4.2.0,negative,0.9302826523780824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1345,1fb2ea28-af3d-493c-8e8d-d27c3451aeab,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Um dos piores banco que já tive o desprazer de ter uma conta!,1,0.0,24.4.2.0,04/07/2024 23:06,,,24.4.2.0,negative,0.9497573375701904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1348,f55c2453-f9af-4f57-a23e-9725e8674fe7,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Esse última semana tá terrível,1,0.0,24.4.2.0,04/07/2024 22:33,,,24.4.2.0,negative,0.5870699882507324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1358,9d2e8130-27ca-4c02-8147-2912e8cee3b5,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O aplicativo não tem funcionado e deixando a desejar. Só trava e precisa ficar reiniciando o celular. PÉSSIMO,1,0.0,24.4.2.0,04/07/2024 20:24,,,24.4.2.0,negative,0.9267366528511048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1359,21358cb1-13a3-4817-aa4a-6346069aacf5,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,já faz 20 dias que não consigo abrir o aplicativo,1,0.0,24.4.2.0,04/07/2024 20:21,,,24.4.2.0,negative,0.8293334245681763,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1363,e8ec625a-944d-41de-9f9b-8712b2eb4d12,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Até o momento está funcionando mmuito bem mais alguns dias não abre o de diz asesar sua conta,5,0.0,24.4.2.0,04/07/2024 19:45,,,24.4.2.0,negative,0.4653105735778808,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1365,a46ebcd8-6e1f-4174-ac4b-f332ba9c4751,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Como demora a abrir,4,0.0,,04/07/2024 19:42,,,,negative,0.7204197645187378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1368,e9444956-8614-47f0-8d29-bb1469de300a,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ha alguns dias não consigo acessar o app ficou muito ruim depois da ultima atualização. É preciso reiniciar o cel todas as vezes.,5,0.0,24.4.2.0,04/07/2024 19:09,,,24.4.2.0,negative,0.884289562702179,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1386,025d2c64-9588-4397-aadc-bc8c681d958c,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Não está funcionando.,2,0.0,24.4.2.0,04/07/2024 18:13,,,24.4.2.0,negative,0.8264951705932617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1388,5d6152ee-91b9-4088-9777-c4bf07521e43,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,É o pior banco que não aprova ninguém no cartão de crédito nem no limite de cheque especial Santander pior banco nota zero 0000000🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,1,0.0,24.4.2.0,04/07/2024 18:06,,,24.4.2.0,negative,0.9265508651733398,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1395,3976efc2-b67c-4ac9-a97e-2c0532e3dc6f,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O pior app de banco que já vi na vida sério mesmo .,1,0.0,24.4.2.0,04/07/2024 17:22,,,24.4.2.0,negative,0.8842929601669312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1397,86d14aa2-05e5-4d00-b3f5-6e52145536f3,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App está dando erro desinstalei para ver se resolve e agora não instala não é nada que precise atualizar já verifiquei ele simplesmente não acessa a conta e agora nem instalando está,1,0.0,,04/07/2024 17:10,,,,negative,0.8255651593208313,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1406,93c1ebc8-53af-412d-8b69-7af4b4d069ce,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Faz uma semana que está difícil lidar com este aplicativo se quiser pagar contas tem que desinstalar e instalar de novo assim não dá até quando vamos ter dificuldade com o aplicativo!,4,0.0,24.4.2.0,04/07/2024 16:06,,,24.4.2.0,negative,0.91206693649292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1407,3ef825c8-e91e-4601-a9a0-886155f2b650,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,péssima,1,0.0,24.4.2.0,04/07/2024 15:58,,,24.4.2.0,negative,0.846400260925293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1412,f3b3ee1a-9e0d-43d7-a9f9-7ed62ebd4f44,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O aplicativo tá horrível não abre tenho que reiniciar o cel.para poder acessar Afinal o que está acontecendo. Porque esse problema já não foi resolvido?,1,0.0,24.4.2.0,04/07/2024 15:33,,,24.4.2.0,negative,0.9315302968025208,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1430,d024620c-f3e8-4744-a9da-8cd8e090c674,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,De junho a julho 2024 o aplicativo está com instabilidade ou seja não consigo entrar na maioria das vezes,4,0.0,24.4.2.0,04/07/2024 14:21,,,24.4.2.0,negative,0.7517833113670349,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1433,eab3b693-1d67-47d2-9edc-b25944487138,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gosto muito.mas as vezes está travando,5,0.0,24.4.2.0,04/07/2024 14:04,,,24.4.2.0,negative,0.6546421647071838,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1438,36f5d1d1-7f3e-4b99-a4e4-011f2bd44e08,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muito ruim péssimo,1,0.0,24.4.2.0,04/07/2024 13:55,,,24.4.2.0,negative,0.9457727670669556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1444,b5d20a2a-a5b2-4822-9ac1-0a122b7eb03a,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,muito cocota liberar o meu limite,5,0.0,24.4.2.0,04/07/2024 13:21,,,24.4.2.0,negative,0.5840694904327393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1463,d25db692-f771-48a9-8c07-c638dddc0f79,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O aplicativo está fechando sozinho!,3,0.0,24.4.2.0,04/07/2024 11:51,,,24.4.2.0,negative,0.6852402687072754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1467,fee48144-1126-4ac1-b296-10470d9befb3,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tem um bug que não consigo mais acessar meus investimentos,1,0.0,,04/07/2024 11:28,,,,negative,0.8342539072036743,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1471,6837ea71-29f2-4471-9898-92ea67eab427,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplicativo com deficiência travando muito,2,0.0,24.4.2.0,04/07/2024 11:19,,,24.4.2.0,negative,0.890265703201294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1478,a6979ef1-9eda-4de6-90de-0174c5ac58a0,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A última atualização deixou o app péssimo. Não consigo acessar mais minha conta pelo app. Fica inviável continuar utilizando esse banco...,1,0.0,24.4.2.0,04/07/2024 10:11,,,24.4.2.0,negative,0.9438862800598145,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1479,9e5d3588-d699-446a-8a3b-4c96230462d2,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplicativo e uma disgraçar. Toda hora tem atualiza,1,0.0,,04/07/2024 10:10,,,,negative,0.9429728388786316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1481,da6a1462-2ea0-461c-b2c7-9bf661c56877,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Que App Horrível Não Consigo entra para ter Acesso a Minha Conta.,1,0.0,24.4.2.0,04/07/2024 10:05,,,24.4.2.0,negative,0.9301193952560424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,d6cb6cb0-365f-437a-877d-33d50f3f72fa,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Estou ligando mas não atendem. A três meses não mandam fatura da minha renegociação até junho paguei com o código enviado por SMS mas julho ainda não mandaram e não atendem a ligação. Está muito bagunçado o atendimento renegociação Santander!,1,0.0,,04/07/2024 08:44,,,,negative,0.9256578087806702,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1503,c6a78ca5-3c50-4970-a9f8-52e2df29b735,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Demora demais em tudo inclusivé para acessar a conta.,3,0.0,24.4.2.0,04/07/2024 06:24,,,24.4.2.0,negative,0.7655880451202393,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1505,ab7ee7c6-37ae-442b-b0bb-f5e3442f9745,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ruim,1,0.0,24.4.2.0,04/07/2024 02:00,,,24.4.2.0,negative,0.8899328708648682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1515,e2713486-09cb-4298-a3ea-5029bdbbad21,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Porque o app nunca me notifica quando recebo pix?todas as opções de notificação estão ativadas,tanto no cel quanto no app,vem mensagem o dia todo oferecendo produtos,mas pra ver pix so acessando o app",5,,,03/07/2024 00:10,,,24.4.2.0,negative,0.6536897420883179,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
145501,",a57035ec-f4c9-4dde-8209-a9873b21a5c0",Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Não estou satisfeito. Atualize-se!!! Este ID Santander é ultrapassado e está causando transtornos as pessoas. Estou em Portugal troquei meu número e o telefone quebrou não tenho como ir no Brasil só pra ir a um caixa eletrônico desbloquear isso. Estou pagando um fortuna em ligação internacional e todas as vezes dizem estar resolvido e até agora nada tenho um aplicativo,1,,,18/04/2022 18:03,,,12.3.0.0,negative,0.919979214668274,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
218264,afbff7c2-522c-42f9-bc16-f05618a5cdd4,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Estou fora do brasil, mandei dinheiro pra minha conta quando fui fazer o pix estavam pedindo pra redefinir a senha por questão de segurança, ok. Quando fui tentar redefinir deu erro, diz que tenho que ir em uma agência. E agora? Oque eu faço? Não tenho como procurar uma agência estou fora do Brasil",1,,,25/10/2021 16:41,,,11.0.0.0,negative,0.8029060363769531,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
244131,5de542f2-2170-4a37-87b6-47a16a8d4b74,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"E tao precario e ruim que fora do Brasil nem abre, pessimo!!",1,,,09/08/2021 12:27,,,11.0.0.0,negative,0.9597138166427612,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
88,a43a1e88-720a-4dc2-9904-d9dd9bee730a,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Estou em viagem para o exterior não consigo acessar o aplicativo e em pleno 2024 tenho que me dirigir a uma agência pra desbloquear poderiam se modernizar mais,1,,,11/07/2024 06:48,,,24.4.2.0,negative,0.8801350593566895,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5374,c84377d4-b685-4e64-aac5-1fb7499c5208,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Estou no exterior e não tenho mais acesso a minha conta.. deveriam ter modo de acesso sem precisar ir ao caixa eletrônico,1,,,09/06/2024 09:58,,,24.3.3.0,negative,0.6184954047203064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5589,fadbd6cb-3c05-42c9-8b0f-911c16e7530b,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"App simplesmente desabilita o ID para transações sem avisar e é uma burocracia para se habilitar novamente, qnd se está no exterior... Não recomendo o Banco Santander e muito menos o APP a ninguém.!",1,,,07/06/2024 14:41,,,24.3.3.0,negative,0.9307218194007874,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,613365711,felipefelixbraga,,Estou há mais de um mês tentando parar de movimentar essa conta e deixar ela zerada (porque o app está horrível) e simplesmente não consigo. Volta e meia aparece alguma cobrança de alguns centavos sem motivo algum e fica nesse ciclo infinito.,1,,,,,,25.9.5,negative,0.9268142580986024,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2,613365711,MICAELLY APP Ruim,,"Aplicativo está muito ruim!! Pra entrar carrega demais Até resolver abrir, quando abre, não consegue entrar nas funções como dados cadastrais, segurança e etc pois só carrega e no final abre um tela branca. 
Fica aparecendo cartões/contas no App que nem tenho mais a tempos e está cancelada, o que acaba atrapalhando, pq no caso quero ver e mexer somente na conta que está ativa.",1,,,,,,25.9.5,negative,0.9175217747688292,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4,613365711,yasmiinads,,"Aplicativo está péssimo, demora muito se abrir e as vezes nem abre. Me deixou na mão, precisando abrir o banco para fazer um pix e nada de abrir!!!",1,,,,,,25.9.5,negative,0.949699878692627,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,613365711,avaliandocasa,,não gostei da nova atualização. Tem que rolar Até o final do menu para acessar a opção Sair. Isso quando estamos em filas fazendo pagamentos demanda tempo. A opção Sair precisa ficar em cima Ã  direita ou esquerda. Prefiro a versão anterior.,2,,,,,,25.9.5,negative,0.842846691608429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,613365711,Dihaseo,,"Ficou Horrível a Última atualização, ficou difícil de achar o q a gente quer a versão anterior estava melhor mais clara e objetiva deviam voltar",1,,,,,,25.9.5,negative,0.9445664882659912,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,613365711,caue hrrn,,Quando q vocês vão arrumar o aplicativo??? Mais d 1 mês com problema pra abrir o app no IPhone 6s! Mando msg pra vocês e não tenho resposta!!!,1,,,,,,25.9.5,negative,0.7428042888641357,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9,613365711,jardelcastr,,"minha parcela da fatura sumiu depois dessa atualização, e não estou conseguindo pagar",1,,,,,,25.9.5,negative,0.693817675113678,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10,613365711,Black peixe,,A outra versão era bem melhor. Mudaram e pioraram o app,3,,,,,,25.9.5,negative,0.6498681902885437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,613365711,negação digimais,,"O banco Santander na sua atual situação, quase não usa mais agências pra atender aos clientes, Por este motivo, deveriam melhorar mais o app porque esta Última versão não ficou nada legal e nem um pouco intuitiva. MELHORAS SANTANDER à…",2,,,,,,25.9.5,negative,0.8763286471366882,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12,613365711,allan_wilson,,Esta nova atualização 25.9.6 deixou o aplicativo muito mal otimizado e muito mais complicado para usar ! Principalmente para pessoas de idade.,3,,,,,,25.9.5,negative,0.9132179021835328,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13,613365711,Piupsf,,Trava muito,1,,,,,,25.9.5,negative,0.5657612085342407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,613365711,Nayra ðŸ‘¸ðŸ¼,,"O app não abre , dá¡ erro , fica aparecendo a mensagem que não consegue carregar os dados.",1,,,,,,25.9.5,negative,0.7658764719963074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,613365711,retrohcx,,JÃ¡ atualizei e tudo mas ele segue fechando o aplicativo na tela inicial,1,,,,,,25.9.5,negative,0.6548965573310852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,613365711,Tag tatu,,Muito lento,1,,,,,,25.9.5,negative,0.7868348360061646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
